ano,mes,dia,data,val_dolar_abertura,val_dolar_fechamento,val_dolar_maximo,val_dolar_minimo,perc_variacao_dolar
2025,08,22,2025-08-22,5.47500,5.42270,5.47780,5.40780,-0.8800
2025,08,21,2025-08-21,5.48310,5.47100,5.49610,5.46620,-0.2200
2025,08,20,2025-08-20,5.50360,5.48290,5.50610,5.46200,-0.3800
2025,08,19,2025-08-19,5.43720,5.50400,5.50830,5.43090,0.0124
2025,08,18,2025-08-18,5.40090,5.43680,5.44070,5.39800,0.0066
2025,08,15,2025-08-15,5.41600,5.40090,5.41650,5.38450,-0.2800
2025,08,14,2025-08-14,5.39900,5.41600,5.43200,5.38950,0.0031
2025,08,13,2025-08-13,5.38900,5.39910,5.41140,5.38000,0.0018
2025,08,12,2025-08-12,5.44280,5.38950,5.44610,5.38480,-0.9700
2025,08,11,2025-08-11,5.43380,5.44240,5.45970,5.43180,0.0015
2025,08,08,2025-08-08,5.42360,5.43400,5.44300,5.41310,0.0019
2025,08,07,2025-08-07,5.46430,5.42360,5.47650,5.41580,-0.7200
2025,08,06,2025-08-06,5.50810,5.46320,5.51160,5.45800,-0.8000
2025,08,05,2025-08-05,5.49840,5.50750,5.53560,5.49690,0.0016
2025,08,04,2025-08-04,5.54210,5.49880,5.54390,5.49520,-0.7800
2025,08,01,2025-08-01,5.60030,5.54200,5.62860,5.52520,-1.0600
2025,07,31,2025-07-31,5.56950,5.60150,5.62480,5.52130,0.0057
2025,07,30,2025-07-30,5.57440,5.56950,5.63070,5.54380,-0.0900
2025,07,29,2025-07-29,5.58930,5.57470,5.60670,5.55880,-0.2500
2025,07,28,2025-07-28,5.56420,5.58880,5.60630,5.56420,0.0046
2025,07,25,2025-07-25,5.52130,5.56330,5.57400,5.51830,0.0076
2025,07,24,2025-07-24,5.52140,5.52150,5.53980,5.51150,0.0001
2025,07,23,2025-07-23,5.56530,5.52120,5.57810,5.51470,-0.8000
2025,07,22,2025-07-22,5.56740,5.56570,5.59080,5.55140,-0.0300
2025,07,21,2025-07-21,5.57950,5.56710,5.61150,5.55030,-0.2100
2025,07,18,2025-07-18,5.54750,5.57900,5.59840,5.52280,0.0061
2025,07,17,2025-07-17,5.56890,5.54490,5.61030,5.53700,-0.4300
2025,07,16,2025-07-16,5.55710,5.56900,5.59520,5.54090,0.0021
2025,07,15,2025-07-15,5.58960,5.55710,5.60490,5.53450,-0.5800
2025,07,14,2025-07-14,5.55980,5.58930,5.59370,5.54400,0.0055
2025,07,11,2025-07-11,5.53190,5.55890,5.59250,5.52940,0.0048
2025,07,10,2025-07-10,5.57710,5.53210,5.62850,5.52430,-0.8000
2025,07,09,2025-07-09,5.44710,5.57660,5.60570,5.44510,0.0237
2025,07,08,2025-07-08,5.48840,5.44740,5.49180,5.43530,-0.7400
2025,07,07,2025-07-07,5.42110,5.48800,5.48910,5.42100,0.0123
2025,07,04,2025-07-04,5.40920,5.42120,5.42660,5.40220,0.0023
2025,07,03,2025-07-03,5.42440,5.40900,5.44750,5.40260,-0.2800
2025,07,02,2025-07-02,5.45850,5.42400,5.49850,5.41510,-0.6400
2025,07,01,2025-07-01,5.43210,5.45880,5.47030,5.41830,0.0048
2025,06,30,2025-06-30,5.48460,5.43260,5.50730,5.42340,-0.9700
2025,06,27,2025-06-27,5.48800,5.48560,5.50450,5.45870,-0.0600
2025,06,26,2025-06-26,5.56390,5.48900,5.56460,5.48820,-1.3400
2025,06,25,2025-06-25,5.51090,5.56370,5.57400,5.50650,0.0095
2025,06,24,2025-06-24,5.49570,5.51130,5.52380,5.47520,0.0027
2025,06,23,2025-06-23,5.51310,5.49650,5.54370,5.49410,-0.3000
2025,06,20,2025-06-20,5.49160,5.51320,5.52770,5.46800,0.0039
2025,06,19,2025-06-19,5.49150,5.49160,5.49320,5.48700,0.0000
2025,06,18,2025-06-18,5.49950,5.49170,5.51160,5.47500,-0.1500
2025,06,17,2025-06-17,5.49200,5.49970,5.50760,5.46560,0.0014
2025,06,16,2025-06-16,5.54370,5.49200,5.54370,5.48520,-0.9400
2025,06,13,2025-06-13,5.53750,5.54390,5.59400,5.53050,0.0012
2025,06,12,2025-06-12,5.53690,5.53750,5.55960,5.52450,0.0002
2025,06,11,2025-06-11,5.57440,5.53640,5.58140,5.52180,-0.6800
2025,06,10,2025-06-10,5.55870,5.57440,5.57770,5.53840,0.0028
2025,06,09,2025-06-09,5.56290,5.55880,5.59920,5.55060,-0.0100
2025,06,06,2025-06-06,5.58900,5.55940,5.61830,5.55810,-0.5300
2025,06,05,2025-06-05,5.63660,5.58930,5.63810,5.57750,-0.8400
2025,06,04,2025-06-04,5.63890,5.63680,5.65310,5.60870,-0.0400
2025,06,03,2025-06-03,5.67400,5.63930,5.71070,5.62470,-0.6000
2025,06,02,2025-06-02,5.72360,5.67340,5.72360,5.66630,-0.8600
2025,05,30,2025-05-30,5.66660,5.72270,5.74100,5.64950,0.0099
2025,05,29,2025-05-29,5.68970,5.66660,5.70360,5.64210,-0.3900
2025,05,28,2025-05-28,5.64170,5.68900,5.71820,5.63740,0.0083
2025,05,27,2025-05-27,5.66910,5.64240,5.67470,5.63540,-0.4700
2025,05,26,2025-05-26,5.64670,5.66930,5.67870,5.63520,0.0040
2025,05,23,2025-05-23,5.71630,5.64680,5.74590,5.64320,-1.2100
2025,05,22,2025-05-22,5.64550,5.71600,5.71670,5.59460,0.0124
2025,05,21,2025-05-21,5.66800,5.64580,5.67850,5.64020,-0.4000
2025,05,20,2025-05-20,5.65160,5.66820,5.68350,5.64120,0.0029
2025,05,19,2025-05-19,5.66380,5.65160,5.69110,5.63150,-0.2100
2025,05,16,2025-05-16,5.68210,5.66330,5.71400,5.66100,-0.3300
2025,05,15,2025-05-15,5.63780,5.68210,5.69770,5.61360,0.0078
2025,05,14,2025-05-14,5.60880,5.63840,5.63900,5.58240,0.0053
2025,05,13,2025-05-13,5.67490,5.60850,5.67580,5.59500,-1.1800
2025,05,12,2025-05-12,5.65000,5.67520,5.70650,5.64980,0.0035
2025,05,09,2025-05-09,5.66200,5.65560,5.68060,5.63760,-0.1000
2025,05,08,2025-05-08,5.74540,5.66150,5.74890,5.65970,-1.4700
2025,05,07,2025-05-07,5.71420,5.74590,5.76440,5.69620,0.0057
2025,05,06,2025-05-06,5.68790,5.71350,5.73840,5.68650,0.0044
2025,05,05,2025-05-05,5.65530,5.68860,5.69050,5.62860,0.0054
2025,05,02,2025-05-02,5.67090,5.65790,5.67390,5.62590,-0.2700
2025,05,01,2025-05-01,5.67340,5.67340,5.67340,5.67340,-0.0200
2025,04,30,2025-04-30,5.62000,5.67480,5.68710,5.60310,0.0096
2025,04,29,2025-04-29,5.65440,5.62100,5.66330,5.61910,-0.5900
2025,04,28,2025-04-28,5.68720,5.65460,5.70050,5.64600,-0.5200
2025,04,25,2025-04-25,5.68230,5.68410,5.70770,5.66410,0.0001
2025,04,24,2025-04-24,5.70680,5.68330,5.71140,5.66220,-0.4600
2025,04,23,2025-04-23,5.72510,5.70960,5.72860,5.65580,-0.2800
2025,04,22,2025-04-22,5.80700,5.72550,5.80730,5.71800,-1.4000
2025,04,21,2025-04-21,5.80730,5.80670,5.80730,5.80700,0.0000
2025,04,18,2025-04-18,5.80730,5.80670,5.81190,5.80660,0.0001
2025,04,17,2025-04-17,5.86670,5.80630,5.88870,5.79640,-1.0200
2025,04,16,2025-04-16,5.88680,5.86640,5.91600,5.85200,-0.3300
2025,04,15,2025-04-15,5.85300,5.88590,5.90440,5.83300,0.0053
2025,04,14,2025-04-14,5.86580,5.85510,5.87530,5.82790,-0.1700
2025,04,11,2025-04-11,5.88550,5.86480,5.92000,5.81680,-0.3500
2025,04,10,2025-04-10,5.82190,5.88560,5.95560,5.81770,0.0110
2025,04,09,2025-04-09,6.01160,5.82150,6.09660,5.82180,-3.1500
2025,04,08,2025-04-08,5.91430,6.01090,6.01990,5.85970,0.0164
2025,04,07,2025-04-07,5.84410,5.91390,5.93250,5.81560,0.0122
2025,04,04,2025-04-04,5.62860,5.84250,5.85410,5.62710,0.0379
2025,04,03,2025-04-03,5.66350,5.62900,5.66570,5.59290,-0.5600
2025,04,02,2025-04-02,5.68180,5.66070,5.71480,5.64870,-0.3700
2025,04,01,2025-04-01,5.70520,5.68150,5.73340,5.67290,-0.4100
2025,03,31,2025-03-31,5.75850,5.70470,5.78610,5.70070,-0.9700
2025,03,28,2025-03-28,5.74600,5.76040,5.78250,5.73900,0.0026
2025,03,27,2025-03-27,5.73620,5.74520,5.77150,5.72200,0.0016
2025,03,26,2025-03-26,5.69980,5.73590,5.74830,5.69330,0.0065
2025,03,25,2025-03-25,5.76520,5.69890,5.76610,5.67730,-1.1400
2025,03,24,2025-03-24,5.72910,5.76460,5.77260,5.70210,0.0062
2025,03,21,2025-03-21,5.68040,5.72910,5.73470,5.67540,0.0087
2025,03,20,2025-03-20,5.64990,5.67970,5.68160,5.64520,0.0055
2025,03,19,2025-03-19,5.67130,5.64850,5.69140,5.63200,-0.3900
2025,03,18,2025-03-18,5.68360,5.67050,5.71450,5.65560,-0.2300
2025,03,17,2025-03-17,5.74100,5.68350,5.74210,5.66570,-0.9600
2025,03,14,2025-03-14,5.80020,5.73850,5.80960,5.70940,-1.0400
2025,03,13,2025-03-13,5.79930,5.79900,5.83650,5.79120,0.0002
2025,03,12,2025-03-12,5.81090,5.79780,5.84760,5.78530,-0.2200
2025,03,11,2025-03-11,5.85730,5.81030,5.85740,5.80310,-0.7700
2025,03,10,2025-03-10,5.79120,5.85550,5.87320,5.77220,0.0118
2025,03,07,2025-03-07,5.76460,5.78740,5.80050,5.75110,0.0041
2025,03,06,2025-03-06,5.74000,5.76390,5.78100,5.73230,0.0043
2025,03,05,2025-03-05,5.88540,5.73940,5.88540,5.73870,-2.4800
2025,03,04,2025-03-04,5.88520,5.88520,5.88520,5.88520,0.0000
2025,03,03,2025-03-03,5.88520,5.88520,5.88520,5.88520,0.0000
2025,02,28,2025-02-28,5.83510,5.88520,5.91840,5.82270,0.0077
2025,02,27,2025-02-27,5.81700,5.84010,5.84130,5.79570,0.0063
2025,02,26,2025-02-26,5.74200,5.80350,5.81880,5.73330,0.0111
2025,02,25,2025-02-25,5.77080,5.73960,5.81370,5.73860,-0.6700
2025,02,24,2025-02-24,5.73020,5.77850,5.78250,5.70680,0.0081
2025,02,21,2025-02-21,5.70270,5.73200,5.73680,5.69360,0.0051
2025,02,20,2025-02-20,5.72180,5.70290,5.72180,5.68610,-0.3200
2025,02,19,2025-02-19,5.69300,5.72140,5.73290,5.68250,0.0057
2025,02,18,2025-02-18,5.71020,5.68920,5.72530,5.67520,-0.4200
2025,02,17,2025-02-17,5.70330,5.71300,5.72370,5.69500,0.0015
2025,02,14,2025-02-14,5.76730,5.70420,5.77070,5.69280,-1.0900
2025,02,13,2025-02-13,5.76420,5.76690,5.79970,5.75480,0.0003
2025,02,12,2025-02-12,5.76530,5.76490,5.78780,5.74290,0.0002
2025,02,11,2025-02-11,5.78770,5.76350,5.80780,5.75710,-0.4100
2025,02,10,2025-02-10,5.80950,5.78740,5.82430,5.76380,-0.3200
2025,02,07,2025-02-07,5.76220,5.80580,5.81310,5.73490,0.0077
2025,02,06,2025-02-06,5.80440,5.76170,5.82460,5.74850,-0.6100
2025,02,05,2025-02-05,5.75860,5.79730,5.81790,5.74910,0.0075
2025,02,04,2025-02-04,5.80080,5.75400,5.82710,5.75270,-0.9100
2025,02,03,2025-02-03,5.84040,5.80660,5.90520,5.79510,-0.5900
2025,01,31,2025-01-31,5.87350,5.84100,5.87350,5.81060,-0.5600
2025,01,30,2025-01-30,5.87060,5.87400,5.93320,5.84730,0.0030
2025,01,29,2025-01-29,5.86330,5.85630,5.88920,5.84200,-0.0100
2025,01,28,2025-01-28,5.89530,5.85710,5.92050,5.85570,-0.6000
2025,01,27,2025-01-27,5.94470,5.89260,5.95600,5.89260,-0.3100
2025,01,24,2025-01-24,5.92470,5.91090,5.92500,5.86740,-0.2300
2025,01,23,2025-01-23,5.94230,5.92430,5.97060,5.87330,-0.2900
2025,01,22,2025-01-22,6.02220,5.94150,6.02730,5.91550,-1.3400
2025,01,21,2025-01-21,6.03190,6.02200,6.06800,6.01680,-0.1600
2025,01,20,2025-01-20,6.06910,6.03150,6.08620,6.02680,-0.6400
2025,01,17,2025-01-17,6.05510,6.07040,6.09050,6.02660,0.0034
2025,01,16,2025-01-16,6.01040,6.04990,6.07080,5.99350,0.0067
2025,01,15,2025-01-15,6.05600,6.00980,6.07010,6.00430,-0.7600
2025,01,14,2025-01-14,6.09790,6.05590,6.09790,6.04060,-0.6300
2025,01,13,2025-01-13,6.11000,6.09440,6.13580,6.07480,-0.1800
2025,01,10,2025-01-10,6.03650,6.10530,6.12350,6.02990,0.0114
2025,01,09,2025-01-09,6.10580,6.03640,6.12230,6.03190,-1.1300
2025,01,08,2025-01-08,6.10130,6.10550,6.15650,6.10130,0.0007
2025,01,07,2025-01-07,6.11560,6.10100,6.11890,6.05350,-0.2300
2025,01,06,2025-01-06,6.18170,6.11520,6.18200,6.09200,-1.0500
2025,01,03,2025-01-03,6.15220,6.17980,6.20110,6.13570,0.0045
2025,01,02,2025-01-02,6.18470,6.15190,6.22840,6.14460,-0.5200
2025,01,01,2025-01-01,6.18470,6.18400,6.18470,6.18470,0.0010
2024,12,31,2024-12-31,6.17780,6.17780,6.17780,6.17780,0.0000
2024,12,30,2024-12-30,6.20300,6.17780,6.24280,6.15180,-0.3000
2024,12,27,2024-12-27,6.18340,6.19640,6.21590,6.16930,0.0022
2024,12,26,2024-12-26,6.16020,6.18280,6.19820,6.14620,-0.1300
2024,12,25,2024-12-25,6.19060,6.19060,6.19060,6.19060,0.0000
2024,12,24,2024-12-24,6.19190,6.19060,6.19370,6.19130,-0.0500
2024,12,23,2024-12-23,6.07990,6.19390,6.20200,6.07990,0.0178
2024,12,20,2024-12-20,6.14430,6.08530,6.14930,6.04350,-1.0900
2024,12,19,2024-12-19,6.24460,6.15250,6.30070,6.10510,-2.1800
2024,12,18,2024-12-18,6.09810,6.28960,6.31440,6.09370,0.0303
2024,12,17,2024-12-17,6.14630,6.10480,6.20970,6.05800,-0.7000
2024,12,16,2024-12-16,6.04640,6.14790,6.15000,6.02460,0.0175
2024,12,13,2024-12-13,5.99760,6.04190,6.07780,5.97400,0.0084
2024,12,12,2024-12-12,5.95490,5.99150,6.04940,5.86640,0.0062
2024,12,11,2024-12-11,6.04560,5.95430,6.07330,5.94050,-1.5000
2024,12,10,2024-12-10,6.07930,6.04500,6.08350,6.01700,-0.5600
2024,12,09,2024-12-09,6.08970,6.07880,6.09040,6.03690,-0.1700
2024,12,06,2024-12-06,6.01160,6.08940,6.09520,5.98360,0.0130
2024,12,05,2024-12-05,6.03810,6.01130,6.03840,5.95980,-0.4900
2024,12,04,2024-12-04,6.04130,6.04090,6.07380,6.01980,-0.0500
2024,12,03,2024-12-03,6.05840,6.04400,6.09570,6.02850,-0.2300
2024,12,02,2024-12-02,6.00020,6.05800,6.09140,6.00020,0.0142
2024,11,29,2024-11-29,6.00370,5.97300,6.11590,5.95570,-0.6900
2024,11,28,2024-11-28,5.97100,6.01420,6.02300,5.94580,0.0129
2024,11,27,2024-11-27,5.81220,5.93770,5.94010,5.80330,0.0221
2024,11,26,2024-11-26,5.81130,5.80950,5.83350,5.78040,0.0019
2024,11,25,2024-11-25,5.78670,5.79830,5.82120,5.77550,-0.0500
2024,11,22,2024-11-22,5.81420,5.80100,5.83260,5.78790,-0.2300
2024,11,21,2024-11-21,5.77590,5.81440,5.83370,5.77550,0.0073
2024,11,20,2024-11-20,5.77310,5.77250,5.77590,5.77270,0.0005
2024,11,19,2024-11-19,5.74690,5.76940,5.79780,5.74500,0.0038
2024,11,18,2024-11-18,5.79510,5.74730,5.80030,5.73510,-0.8200
2024,11,15,2024-11-15,5.79560,5.79470,5.79640,5.79500,0.0010
2024,11,14,2024-11-14,5.80320,5.78900,5.82960,5.76020,-0.2900
2024,11,13,2024-11-13,5.74820,5.80610,5.81830,5.72180,0.0099
2024,11,12,2024-11-12,5.75460,5.74900,5.79900,5.74630,-0.1200
2024,11,11,2024-11-11,5.77560,5.75590,5.81670,5.75050,0.0032
2024,11,08,2024-11-08,5.69260,5.73760,5.79100,5.69120,0.0080
2024,11,07,2024-11-07,5.67740,5.69230,5.72390,5.63360,0.0023
2024,11,06,2024-11-06,5.75120,5.67930,5.86250,5.66440,-1.2400
2024,11,05,2024-11-05,5.76990,5.75080,5.80540,5.73930,-0.7000
2024,11,04,2024-11-04,5.86810,5.79160,5.86970,5.75580,-1.3000
2024,11,01,2024-11-01,5.78850,5.86810,5.87540,5.76200,0.0141
2024,10,31,2024-10-31,5.76240,5.78670,5.79490,5.75340,0.0041
2024,10,30,2024-10-30,5.76100,5.76300,5.79280,5.75450,0.0005
2024,10,29,2024-10-29,5.71030,5.76040,5.76730,5.69740,0.0089
2024,10,28,2024-10-28,5.70760,5.70960,5.72060,5.68550,0.0004
2024,10,25,2024-10-25,5.66620,5.70730,5.71370,5.66170,0.0076
2024,10,24,2024-10-24,5.69090,5.66430,5.72050,5.66060,-0.4200
2024,10,23,2024-10-23,5.69040,5.68840,5.73260,5.68480,-0.0200
2024,10,22,2024-10-22,5.69430,5.68940,5.71820,5.67430,-0.0800
2024,10,21,2024-10-21,5.68980,5.69390,5.73540,5.68670,0.0005
2024,10,18,2024-10-18,5.65540,5.69120,5.70310,5.62890,0.0065
2024,10,17,2024-10-17,5.66520,5.65460,5.68960,5.65190,-0.1900
2024,10,16,2024-10-16,5.65070,5.66520,5.70070,5.62970,0.0027
2024,10,15,2024-10-15,5.59520,5.65020,5.66560,5.57970,0.0103
2024,10,14,2024-10-14,5.61210,5.59280,5.65220,5.56430,-0.3500
2024,10,11,2024-10-11,5.58310,5.61260,5.65370,5.55720,0.0055
2024,10,10,2024-10-10,5.59430,5.58210,5.60500,5.56650,-0.2100
2024,10,09,2024-10-09,5.53500,5.59410,5.59950,5.53060,0.0107
2024,10,08,2024-10-08,5.49180,5.53490,5.53950,5.48970,0.0082
2024,10,07,2024-10-07,5.45570,5.49000,5.49270,5.42000,0.0063
2024,10,04,2024-10-04,5.47780,5.45550,5.51990,5.45130,-0.3700
2024,10,03,2024-10-03,5.44170,5.47590,5.51160,5.43850,0.0065
2024,10,02,2024-10-02,5.43770,5.44070,5.46080,5.40370,0.0007
2024,10,01,2024-10-01,5.45000,5.43680,5.47880,5.42960,-0.2100
2024,09,30,2024-09-30,5.43470,5.44820,5.47400,5.40250,0.0028
2024,09,27,2024-09-27,5.43990,5.43290,5.45830,5.42660,-0.0800
2024,09,26,2024-09-26,5.47490,5.43750,5.47810,5.40450,-0.7300
2024,09,25,2024-09-25,5.45560,5.47740,5.49740,5.43970,0.0042
2024,09,24,2024-09-24,5.53740,5.45470,5.54220,5.44600,-1.4800
2024,09,23,2024-09-23,5.51040,5.53640,5.60050,5.51040,0.0047
2024,09,20,2024-09-20,5.42650,5.51030,5.52470,5.41530,0.0155
2024,09,19,2024-09-19,5.46160,5.42630,5.46650,5.39380,-0.6400
2024,09,18,2024-09-18,5.48330,5.46120,5.49650,5.40930,-0.3900
2024,09,17,2024-09-17,5.51080,5.48250,5.51610,5.47810,-0.5000
2024,09,16,2024-09-16,5.56770,5.51000,5.58180,5.49730,-0.9700
2024,09,13,2024-09-13,5.62840,5.56400,5.63080,5.54370,-1.1300
2024,09,12,2024-09-12,5.66330,5.62760,5.67690,5.61430,-0.6000
2024,09,11,2024-09-11,5.66080,5.66180,5.67440,5.60620,0.0006
2024,09,10,2024-09-10,5.58370,5.65820,5.67230,5.56820,0.0133
2024,09,09,2024-09-09,5.59920,5.58420,5.64100,5.57470,-0.2600
2024,09,06,2024-09-06,5.57490,5.59900,5.60220,5.52860,0.0045
2024,09,05,2024-09-05,5.64040,5.57410,5.64940,5.56940,-1.1700
2024,09,04,2024-09-04,5.64590,5.63990,5.66200,5.61540,-0.1000
2024,09,03,2024-09-03,5.61660,5.64540,5.65340,5.57570,0.0049
2024,09,02,2024-09-02,5.64630,5.61770,5.66050,5.60360,0.0013
2024,08,30,2024-08-30,5.62790,5.61030,5.69330,5.57420,-0.2900
2024,08,29,2024-08-29,5.56560,5.62660,5.66310,5.55280,0.0112
2024,08,28,2024-08-28,5.51060,5.56440,5.57060,5.50540,0.0102
2024,08,27,2024-08-27,5.49640,5.50820,5.51960,5.47560,0.0024
2024,08,26,2024-08-26,5.48680,5.49500,5.51390,5.47190,0.0016
2024,08,23,2024-08-23,5.58560,5.48630,5.60610,5.47380,-1.7400
2024,08,22,2024-08-22,5.48630,5.58340,5.59640,5.47150,0.0178
2024,08,21,2024-08-21,5.47740,5.48580,5.51090,5.45800,0.0014
2024,08,20,2024-08-20,5.41240,5.47800,5.49300,5.40520,0.0122
2024,08,19,2024-08-19,5.47210,5.41210,5.47380,5.37620,-1.1500
2024,08,16,2024-08-16,5.48300,5.47530,5.48780,5.43650,-0.1300
2024,08,15,2024-08-15,5.47440,5.48270,5.49490,5.44930,0.0018
2024,08,14,2024-08-14,5.45530,5.47300,5.48760,5.42860,0.0035
2024,08,13,2024-08-13,5.50030,5.45380,5.50330,5.44710,-0.7900
2024,08,12,2024-08-12,5.50780,5.49740,5.52360,5.47200,-0.1600
2024,08,09,2024-08-09,5.54930,5.50640,5.55450,5.49120,-0.7700
2024,08,08,2024-08-08,5.63510,5.54930,5.65540,5.54400,-1.5100
2024,08,07,2024-08-07,5.66250,5.63410,5.66310,5.59710,-0.5000
2024,08,06,2024-08-06,5.72400,5.66230,5.72620,5.63090,-1.0700
2024,08,05,2024-08-05,5.73100,5.72380,5.86570,5.71270,-0.0600
2024,08,02,2024-08-02,5.74880,5.72730,5.79440,5.69850,-0.3700
2024,08,01,2024-08-01,5.65110,5.74830,5.75360,5.63260,0.0174
2024,07,31,2024-07-31,5.61250,5.65000,5.68460,5.60800,0.0068
2024,07,30,2024-07-30,5.61650,5.61210,5.66360,5.61070,-0.0700
2024,07,29,2024-07-29,5.66650,5.61590,5.66930,5.61280,-0.7000
2024,07,26,2024-07-26,5.64480,5.65570,5.67250,5.61780,0.0020
2024,07,25,2024-07-25,5.65430,5.64420,5.69010,5.61820,-0.1700
2024,07,24,2024-07-24,5.58700,5.65360,5.66270,5.58550,0.0124
2024,07,23,2024-07-23,5.57890,5.58460,5.60730,5.55820,0.0012
2024,07,22,2024-07-22,5.59160,5.57790,5.61040,5.53530,-0.3100
2024,07,19,2024-07-19,5.54760,5.59520,5.60930,5.52100,0.0089
2024,07,18,2024-07-18,5.48130,5.54600,5.59010,5.47980,0.0117
2024,07,17,2024-07-17,5.42860,5.48210,5.48820,5.42480,0.0099
2024,07,16,2024-07-16,5.44630,5.42860,5.46320,5.40530,-0.3000
2024,07,15,2024-07-15,5.42920,5.44480,5.47730,5.42920,0.0030
2024,07,12,2024-07-12,5.43990,5.42850,5.46610,5.41450,-0.1800
2024,07,11,2024-07-11,5.41480,5.43810,5.45390,5.37000,0.0044
2024,07,10,2024-07-10,5.42230,5.41440,5.42680,5.37130,-0.1400
2024,07,09,2024-07-09,5.47000,5.42220,5.47810,5.41020,-0.8700
2024,07,08,2024-07-08,5.46000,5.46990,5.49520,5.45620,0.0020
2024,07,05,2024-07-05,5.49090,5.45920,5.53470,5.45600,-0.5400
2024,07,04,2024-07-04,5.55750,5.48870,5.55950,5.46550,-1.2200
2024,07,03,2024-07-03,5.67840,5.55630,5.68000,5.54020,-2.1400
2024,07,02,2024-07-02,5.66130,5.67770,5.70170,5.62790,0.0031
2024,07,01,2024-07-01,5.59210,5.66030,5.66450,5.56640,0.0121
2024,06,28,2024-06-28,5.50240,5.59250,5.59950,5.48400,0.0165
2024,06,27,2024-06-27,5.51950,5.50190,5.53920,5.48300,-0.3200
2024,06,26,2024-06-26,5.45110,5.51940,5.52700,5.45040,0.0126
2024,06,25,2024-06-25,5.39400,5.45090,5.45660,5.38940,0.0108
2024,06,24,2024-06-24,5.43020,5.39280,5.43740,5.37590,-0.6900
2024,06,21,2024-06-21,5.44880,5.43020,5.46230,5.42280,-0.3300
2024,06,20,2024-06-20,5.43670,5.44830,5.46970,5.38700,0.0022
2024,06,19,2024-06-19,5.43610,5.43620,5.48320,5.42690,0.0001
2024,06,18,2024-06-18,5.41940,5.43590,5.44460,5.39240,0.0030
2024,06,17,2024-06-17,5.37630,5.41950,5.43140,5.37170,0.0081
2024,06,14,2024-06-14,5.36400,5.37570,5.38750,5.34320,0.0023
2024,06,13,2024-06-13,5.41410,5.36360,5.41640,5.36190,-0.9000
2024,06,12,2024-06-12,5.36810,5.41230,5.43000,5.33620,0.0086
2024,06,11,2024-06-11,5.35480,5.36620,5.37380,5.33510,0.0021
2024,06,10,2024-06-10,5.33490,5.35470,5.38940,5.31500,0.0019
2024,06,07,2024-06-07,5.25590,5.34480,5.34890,5.24080,0.0169
2024,06,06,2024-06-06,5.29700,5.25600,5.30920,5.24010,-0.7600
2024,06,05,2024-06-05,5.28680,5.29640,5.30610,5.25970,0.0019
2024,06,04,2024-06-04,5.24770,5.28610,5.29690,5.24520,0.0075
2024,06,03,2024-06-03,5.24590,5.24670,5.26770,5.21370,0.0005
2024,05,31,2024-05-31,5.19970,5.24430,5.25870,5.19300,0.0079
2024,05,30,2024-05-30,5.20380,5.20340,5.20380,5.20360,0.0003
2024,05,29,2024-05-29,5.16150,5.20180,5.21410,5.15730,0.0079
2024,05,28,2024-05-28,5.17150,5.16110,5.17380,5.13490,-0.1900
2024,05,27,2024-05-27,5.17130,5.17080,5.18520,5.15570,0.0009
2024,05,24,2024-05-24,5.14460,5.16600,5.17670,5.13020,0.0042
2024,05,23,2024-05-23,5.15110,5.14420,5.16070,5.12550,-0.1200
2024,05,22,2024-05-22,5.12280,5.15030,5.16430,5.12190,0.0054
2024,05,21,2024-05-21,5.10400,5.12250,5.12540,5.08380,0.0038
2024,05,20,2024-05-20,5.10350,5.10330,5.12930,5.09030,0.0000
2024,05,17,2024-05-17,5.12880,5.10310,5.13850,5.10030,-0.5000
2024,05,16,2024-05-16,5.13730,5.12880,5.14000,5.10470,-0.1700
2024,05,15,2024-05-15,5.13020,5.13730,5.17110,5.12040,0.0014
2024,05,14,2024-05-14,5.15110,5.12990,5.16140,5.12340,-0.4100
2024,05,13,2024-05-13,5.15880,5.15110,5.16490,5.12300,-0.1400
2024,05,10,2024-05-10,5.14240,5.15840,5.16140,5.11650,0.0033
2024,05,09,2024-05-09,5.09140,5.14120,5.17750,5.08750,0.0099
2024,05,08,2024-05-08,5.07120,5.09090,5.10830,5.06880,0.0040
2024,05,07,2024-05-07,5.07700,5.07070,5.08470,5.04840,-0.1000
2024,05,06,2024-05-06,5.07250,5.07580,5.09170,5.06020,0.0007
2024,05,03,2024-05-03,5.11100,5.07220,5.11640,5.04370,-0.7600
2024,05,02,2024-05-02,5.19400,5.11130,5.19400,5.09950,-1.5800
2024,05,01,2024-05-01,5.19400,5.19360,5.19990,5.19290,0.0000
2024,04,30,2024-04-30,5.11900,5.19340,5.19750,5.11330,0.0146
2024,04,29,2024-04-29,5.11700,5.11890,5.12270,5.10200,0.0007
2024,04,26,2024-04-26,5.16150,5.11510,5.16730,5.10850,-0.8700
2024,04,25,2024-04-25,5.14720,5.16020,5.19350,5.10990,0.0028
2024,04,24,2024-04-24,5.12630,5.14570,5.17200,5.12380,0.0038
2024,04,23,2024-04-23,5.16740,5.12600,5.18940,5.11820,-0.8100
2024,04,22,2024-04-22,5.20210,5.16800,5.21890,5.16330,-0.6700
2024,04,19,2024-04-19,5.24850,5.20270,5.27780,5.18490,-0.8700
2024,04,18,2024-04-18,5.24210,5.24820,5.27890,5.22840,0.0012
